"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-08-17T23:56:34.000Z","image","Kostantinos Mavropanos was close to Serie A move last week — West Ham are now leading the race to sign him ⚒️🇬🇷 #WHUFC

Negotiations advancing with Stuttgart and Italian clubs also believe Dinos will join West Ham.

Focus on Mavropanos as Maguire deal currently off.","","https://pbs.twimg.com/media/F3xYOocXoAE6zrS?format=jpg&name=small","18K","1K","350"
"2023-08-17T15:52:38.000Z","image","Sassuolo have reached an agreement to sign Marcus Pedersen from Feyenoord on €8m deal 🟢⚫️🤝🏻

Agreement in place and medical tests being booked soon — deal completed by Raiola group.","","https://pbs.twimg.com/media/F3vpXM6W4AAWily?format=jpg&name=small","16K","912","302"
"2023-08-17T15:31:43.000Z","image","Manchester United and Liverpool called again this week to be informed about Ryan Gravenberch situation 🔴🇳🇱

Understand Bayern position remains the same as of today — no intention to sell Gravenberch.

Both #MUFC and #LFC remain keen in case of last minute changes.","","https://pbs.twimg.com/media/F3vkrVoXYAAzm9X?format=jpg&name=small","50K","3.6K","1.1K"
"2023-08-17T14:10:54.000Z","text","Understand Merih Demiral just signed contract as new Al Ahli player. 🟢🇸🇦

Done and completed. 🔒🇹🇷","","","29K","1.7K","751"
"2023-08-17T13:59:51.000Z","image","Official, confirmed. Wilfried Singo joins AS Monaco on €10m deal from Torino, agreement completed ⚪️🔴🤝🏻 #ASM","","https://pbs.twimg.com/media/F3vPpbIbMAAymwW?format=jpg&name=small","19K","1.1K","294"
"2023-08-17T13:31:27.000Z","text","🧘🏼‍♂️","","","1.8K","33","89"
"2023-08-17T12:53:23.000Z","image","Crystal Palace informed club’s lawyers of their intention to consider going to a tribunal with Chelsea over approach for Olise 🔵🔴⚠️

That’s how the story changed — Palace very strong on that and Chelsea left the conversations.

Olise accepts new deal, #CPFC v happy with that.","","https://pbs.twimg.com/media/F3vAcCyWoAALp2V?format=jpg&name=small","45K","4.3K","1.7K"
"2023-08-17T12:52:43.000Z","image","Understand Fulham Right Back Luciano D’Auria will complete a loan move to Cheltenham Town. ⚪️⚫️🤝🏻

Awaiting medical and paperwork to be signed soon — sen as a top young prospect who holds Italian nationality.","","https://pbs.twimg.com/media/F3vASP9WEAARAeV?format=jpg&name=small","12K","726","166"
"2023-08-17T12:41:45.000Z","image","Gonçalo Inácio has just signed his new deal at Sporting until June 2027 — now completed. 🟢⚪️🇵🇹 #SportingCP

New release clause: €60m.","","https://pbs.twimg.com/media/F3u9xn4XEAA_DpP?format=jpg&name=small","22K","1.4K","342"
"2023-08-17T12:40:21.000Z","image","“It’s Olise who decided to sign new deal with us — and I must congratulate Steve Parish and Dougie Freedman on a fantastic job”.

Roy Hodgson confirms agreement on new four year deal for Michael Olise as Crystal Palace 🔵🔴 #CPFC

Chelsea deal, officially collapsed.","","https://pbs.twimg.com/media/F3u9dDzXQAAubAh?format=jpg&name=small","103K","9.1K","3.6K"
"2023-08-17T11:38:33.000Z","image","Manchester City keep waiting on final decision by Aymeric Laporte after bid from Al Nassr accepted club side 🔵🇸🇦

Negotiations continue on player side; Al Nassr, waiting for Laporte.","","https://pbs.twimg.com/media/F3uvTu5WUAABati?format=jpg&name=small","46K","2.6K","751"
"2023-08-17T11:22:23.000Z","image","Talks between West Ham and Ajax for Mohammed Kudus continue, as called last week. ⚒️🇬🇭 #WHUFCEXCL: West Ham now open initial talks to sign Mohammed Kudus — priority target in case Lucas Paquetá leaves to join Manchester City ⚒️🇬🇭 #WHUFC

Positive talks on player side, Kudus open to the move — still waiting to approach Ajax as deal will depend on Paquetá.","","https://pbs.twimg.com/media/F3fFXmOWAAAY4g8?format=jpg&name=small","20K","1.5K","530"
"2023-08-17T08:00:01.000Z","image","Manchester City are set to enter into crucial stages of Lucas Paquetá and Jeremy Doku deals starting from today, after winning the UEFA Super Cup 🔵✨

New approach imminent for Paquetá, official bid now being prepared for Doku.","","https://pbs.twimg.com/media/F3sXaZiWgAArlfG?format=jpg&name=small","54K","3.6K","591"
"2023-08-17T07:31:00.000Z","image","Understand Nicolò Zaniolo is currently undergoing the final, main part of medical tests as new Aston Villa player on loan from Galatasaray 🟣🔵🇮🇹 #AVFC 

Documents will be signed later today between all parties.","","https://pbs.twimg.com/media/F3sXHaAXQAEKYdy?format=jpg&name=small","23K","1.3K","318"
"2023-08-17T07:00:00.000Z","image","Yassine Bono to Al Hilal, here we go! Documents to be checked today for Moroccan GK who’s joining Saudi league on three year deal 🔵🇸🇦

Sevilla agreed €21m package deal with Al Hilal on Tuesday. Medical booked.

Next one to close after Neymar and Bono: Aleksandar Mitrović.","","https://pbs.twimg.com/media/F3sr9JdWgAALXMh?format=jpg&name=small","139K","15K","3.4K"
"2023-08-17T06:32:00.000Z","image","Aston Villa want Marcos Acuna deal to be sealed today as new round of talks is expected to agree terms with Sevilla; personal terms already in place 🟣🔵🇦🇷

Borna Sosa remains priority option for Sevilla as new LB if Acuna leaves.","","https://pbs.twimg.com/media/F3sWupfWsAAvblY?format=jpg&name=small","31K","2K","457"
"2023-08-17T06:05:00.000Z","image","Las Palmas will insist to sign Maximo Perrone on loan from Manchester City. Conversations already ongoing but deal not in place yet 🟡🌴 #MCFC 

City open to loaning out Perrone until June while Las Palmas will push again this week.","","https://pbs.twimg.com/media/F3sWcq1W4AAx8Bh?format=jpg&name=small","15K","1K","285"
"2023-08-17T02:21:13.000Z","text","best news when there’s no link at all on the media… when I got the info I was surprised too! 🇯🇵","","","196","19","11"
"2023-08-17T02:18:59.000Z","image","Arsenal want to advance in talks to get new deal done for Martin Ødegaard in the next weeks 🔴⚪️🇳🇴 #AFC

Initial discussions set to take place as extending Martin’s contract will be one of the priorities of the year.","","https://pbs.twimg.com/media/F3svPCCWYAAgR8K?format=jpg&name=small","58K","3.6K","622"
"2023-08-16T23:13:17.000Z","image","Manchester City do not expected any movement around Ederson despite new links with Al Hilal 🔵🔒🇧🇷 #MCFC

Al Hilal set to proceed with agreement on personal terms with Bono as new GK after deal agreed with Sevilla on €21m fee.","","https://pbs.twimg.com/media/F3sEuu9WIAAv8G-?format=jpg&name=small","42K","2.1K","548"
"2023-08-16T22:23:43.000Z","image","Pep Guardiola on Cole Palmer: “I don't think a loan is going to happen”. 🔵✨

“He's going to stay or he's going to be sold”.","","https://pbs.twimg.com/media/F3r5Yq9WcAAmgS9?format=jpg&name=small","106K","4.6K","737"
"2023-08-16T21:22:48.000Z","image","Ajax have reached an agreement with Viborg FF to sign Danish U21 NT right back Anton Gaaei ⚪️🔴✨ #Ajax

Deal closer for €4.5m fee plus €1m add ons — player said no to a few clubs as he wanted to sign for Ajax, called by .

Medical booked on Thursday.","","https://pbs.twimg.com/media/F3rrcRuWcAEl1CM?format=jpg&name=small","16K","961","315"
"2023-08-16T20:48:59.000Z","text","😉","","","54","4","7"
"2023-08-16T20:48:40.000Z","text","Grazie mille","","","857","16","27"
"2023-08-16T20:46:37.000Z","text","😂","","","171","1","7"
"2023-08-16T19:22:18.000Z","text","😂","","","11K","599","404"
"2023-08-16T19:14:43.000Z","image","EXCLUSIVE: Liverpool submit formal bid to sign Japanese midfielder Wataru Endō on permanent deal 🚨🔴🇯🇵 #LFC

Negotiations ongoing with Stuttgard — player wants the move as it’s biggest opportunity of his career.

Surprisining move by Liverpool director Schmadtke.","","https://pbs.twimg.com/media/F3rOIPNW8AAxVr9?format=jpg&name=small","105K","22K","7.5K"
"2023-08-16T18:54:42.000Z","image","Excl: Josh Cullen has agreed new deal at Burnley valid until June 2026 — now sealed 🟣🔒 #BurnleyFC

Important move for Burnley after Cullen picked up the Fans and Players Player of the Year Awards last season.","","https://pbs.twimg.com/media/F3rJi8MWkAAF89z?format=jpg&name=small","16K","906","231"
"2023-08-16T18:40:13.000Z","image","Liverpool are now informed on Sofyan Amrabat, as AD reported. No formal bid made yet — just contact to be informed on conditions of the deal 🔴🇲🇦 #LFC

No decision made yet, Liverpool are still exploring market to pick new favorite DM.","","https://pbs.twimg.com/media/F3rGO3OWgAAjo_G?format=jpg&name=small","73K","7.5K","3K"
"2023-08-16T17:39:55.000Z","text","look at my tweet amigo. Ansu wants to stay, up to the club. Things happening on club side. One to watch until the end of the window.

That’s the tweet. 😄👌🏻","","","140","13","11"
"2023-08-16T17:20:44.000Z","image","Romantic move for Santi Cazorla who’s joining Real Oviedo, free transfer until June 2024 ⚪️🔵🇪🇸

38 yo midfielder will play on professional minimum wage set by La Liga 2.

Oviedo reveal 10% his shirt sales will go back to the clubs youth academy.

Back 20 years later 🔙💙","","https://pbs.twimg.com/media/F3q0CebXcAQ6mGz?format=jpg&name=small","85K","6.6K","944"
"2023-08-16T17:13:00.000Z","text","Nicoló Zaniolo, in Birmingham today as expected; set to undergo medical tests as new Aston Villa player 🟣🔵 #AVFC

Villa will try to complete Marcos Acuna deal on Thursday as next signing.","","","22K","1.3K","375"
"2023-08-16T16:16:34.000Z","image","One to watch, Ansu.Ansu Fati situation, one to watch until the end of the summer. 🔵🔴 #FCB 

Ansu would love to stay at Barça; message on player side has always been strong and clear.

But clubs behind the scenes are still pushing to open talks with Barcelona. Up to the club.","","https://pbs.twimg.com/media/F24xUlPXIAA3yQX?format=jpg&name=small","30K","2.3K","1.2K"
"2023-08-16T15:57:38.000Z","image","EXCLUSIVE: Tottenham considering Mateu Alemany as potential option as new Director of Football starting from September 🚨⚪️ #THFC

Alemany will part ways with Barça on September 2 and was close to Aston Villa in June — PL opportunity could return soon with Spurs.","","https://pbs.twimg.com/media/F3qhBTXWwAAeLW5?format=jpg&name=small","31K","2.7K","616"
"2023-08-16T15:10:59.000Z","image","Official, completed. Chuba Akpom joins Ajax on €12.3m deal plus €2m add-ons package — signed and sealed ⚪️🔴🤝🏻","","https://pbs.twimg.com/media/F3qWVsxWQAEQjMS?format=jpg&name=small","29K","2.1K","472"
"2023-08-16T15:03:04.000Z","image","Manchester United statement on Mason Greewood 🚨🔴 #MUFC

“Following the dropping of all charges against Mason Greenwood in February 2023, Manchester United has conducted a thorough investigation into the allegations made against him.

This has drawn on extensive evidence and…","","https://pbs.twimg.com/media/F3qUh1LXcAAFNSw?format=jpg&name=small","120K","14K","7.8K"
"2023-08-16T14:09:00.000Z","image","Official: Jurrien Timber has torn his ACL as consultant specialists confirm after further check with Arsenal 🚨🔴⚪️

“We can confirm that Jurrien Timber has sustained an injury to anterior cruciate ligament in his right knee. Jurrien will undergo surgery in the coming days”.","","https://pbs.twimg.com/media/F3qIJ-VXwAA7ZJN?format=jpg&name=small","60K","6.4K","2.2K"
"2023-08-16T11:27:36.000Z","text","buy a tv mate 📺","","","1.8K","166","201"
"2023-08-16T11:25:42.000Z","image","EXCL: Ajax add Manchester City talent James McAtee to their shortlist in case Mohammed Kudus leaves the club this summer ⚪️🔴✨ #Ajax

City rate McAtee highly but Ajax set to approach to ask conditions.

Kudus, in talks with West Ham… priority target if Paquetá joins Man City.","","https://pbs.twimg.com/media/F3pix3lXQAIWzSe?format=jpg&name=small","20K","1.5K","344"
"2023-08-16T10:57:20.000Z","image","Bernardo Silva has now verbally agreed to sign new contract at Manchester City — formally confirmed his decision to the club 🚨🔵 #MCFC

City expect Bernardo to sign contracts by the end of next week.

Understand new deal will be valid until June 2026.","","https://pbs.twimg.com/media/F3pcSO1XEAI0J_L?format=jpg&name=small","96K","8.1K","1.5K"
"2023-08-16T10:51:32.000Z","image","Ludwig Augustinsson joins Anderlecht on loan deal from Sevilla, official. 🟣✔️Excl: Anderlecht are set to sign Ludwig Augustinsson as new fullback on loan from Sevilla until June 2024 🚨🟣🇸🇪

Former Aston Villa player will travel soon for medical tests.","","https://pbs.twimg.com/media/F3QMB6IWwAAIp-1?format=jpg&name=small","9.7K","704","132"
"2023-08-16T10:44:03.000Z","text","Alan Varela has just signed as new FC Porto player from Boca Juniors 🔵🐉","","","28K","1.8K","318"
"2023-08-16T10:22:39.000Z","image","Official, confirmed. Lovro Majer joins Wolfsburg on €30m deal plus €5m add ons — contract until June 2028 🟢🇭🇷","","https://pbs.twimg.com/media/F3pUWSRXkAAxHTc?format=jpg&name=small","13K","796","229"
"2023-08-16T10:18:45.000Z","image","After Leandro Paredes, Renato Sanches joins AS Roma on loan deal with option to buy clause 🟡🔴🇵🇹 #ASRoma

◉ €1m loan fee to PSG.
◉ €15m buy option clause.
◉ €15m clause becomes mandatory if Renato will play 60% of the games.","","https://pbs.twimg.com/media/F3pTdMPXkAAyuCG?format=jpg&name=small","23K","1.6K","303"
"2023-08-16T10:01:38.000Z","text","Galatasaray have now already booked medical tests for Hakim Ziyech as next step of the deal after agreement with Chelsea. 🟡🔴🇲🇦 #Galatasaray","","","62K","4.4K","1.2K"
"2023-08-16T09:47:41.000Z","video","Vasco da Gama fans going crazy for new signing Dimitri Payet as free agent from OM ⚪️⚫️💢

Background story: agent who brought is Túlio de Melo, former Brazilian striker who was Payet’s teammate at Lille.","blob:https://twitter.com/e060fca0-cfe0-44d7-9b1b-2d45a56c41e3","https://pbs.twimg.com/ext_tw_video_thumb/1691742412354330625/pu/img/8GStF2Wxrl4-FgnR.jpg","98K","9.3K","1.9K"
"2023-08-16T09:44:56.000Z","image","West Ham want Kostas Mavropanos as new centre back after Harry Maguire deal collapsed. Talks on ⚒️🇬🇷

Mavropanos keen on PL return, deal being discussed as  called.","","https://pbs.twimg.com/media/F3pLtyyXcAAkx3n?format=jpg&name=small","21K","1.5K","444"
"2023-08-16T09:38:58.000Z","image","Literally 12h ago brother 😅😂 not big news, just an update…🚨 🇧🇪 Romeo Lavia medical in the next 24 hours. Joe Shields relationship with Lavia was crucial. (@FabrizioRomano) #CFC","","https://pbs.twimg.com/media/F3mkHWEWMAAxvLs?format=jpg&name=small","97","6","6"
"2023-08-16T09:34:02.000Z","image","FC Porto are in talks with Ajax to sign Jorge Sánchez on loan deal with buy option clause. 🔵🇲🇽 #FCPorto

Sánchez, keen on the move as he’s not planning to join Chivas or return to Mexico despite links.","","https://pbs.twimg.com/media/F3pJOKRXcAAlZc4?format=jpg&name=small","29K","1.8K","280"
"2023-08-16T07:31:00.000Z","image","Understand Al Nassr have improved their salary bid to sign Aymeric Laporte. No formal proposal yet but verbal discussions advancing on personal terms 🚨🟡🔵🇪🇸 #AlNassr

City are open to give the green light, up to the player.","","https://pbs.twimg.com/media/F3nilZNWkAAr-WT?format=jpg&name=small","51K","4.3K","1.1K"
"2023-08-16T07:03:00.000Z","image","Al Hilal have reached an agreement with Sevilla to sign Yassine Bono on €19m fixed fee plus add-ons up to €21m package 🚨🔵🇸🇦 #AlHilal

Personal terms being discussed on three year deal as final green light expected after tonight.

Bono, focused on SuperCup then time to agree.","","https://pbs.twimg.com/media/F3nh86HWUAAJF5z?format=jpg&name=small","67K","6.1K","1.5K"
"2023-08-16T06:41:00.000Z","image","Manchester City are working on new bid for Lucas Paquetá within 24/48h... then will keep pushing for Jeremy Doku with Rennes as player's keen on the move 🔵🇧🇪 #MCFC 

Doku, top of City list as revealed since beginning of August.","","https://pbs.twimg.com/media/F3nhYiwXAAEt57E?format=jpg&name=small","35K","2.5K","489"
"2023-08-16T06:18:00.000Z","image","Aston Villa have genuine interest in Marcos Acuna. He's on the list as potential next target, no agreement on fee with Sevilla; player keen on PL experience 🟣🔵

Lucas Digne could leave as Saudi clubs & also two European clubs are keen on signing him.

Zaniolo, arriving today.","","https://pbs.twimg.com/media/F3ng7wSXoAABJ8L?format=jpg&name=small","30K","1.7K","381"
"2023-08-16T06:01:00.000Z","image","Andros Townsend, attracting interest on the market as free agent after parting ways with Everton in June 🏴󠁧󠁢󠁥󠁮󠁧󠁿

MLS and Saudi clubs approached him over potential move but race remains open. One to watch.","","https://pbs.twimg.com/media/F3ngsrSWMAA3JlH?format=jpg&name=small","16K","904","286"
"2023-08-15T22:57:03.000Z","image","Deivid Washington has signed contract and completed medical as new Chelsea player. 🔵🇧🇷 #CFC

Official statement soon as deal finally signed with Santos for 2005 striker to join on €16m plus €4m deal.

Here we go, confirmed.","","https://pbs.twimg.com/media/F3m3bSLXkAApDWC?format=jpg&name=small","50K","5.2K","1.1K"
"2023-08-15T22:49:46.000Z","image","Newcastle are keen on signing Lewis Hall from Chelsea as new fullback — as Crystal Palace deal is in stand-by ⚪️⚫️

Hall signed new six year deal at Chelsea but could leave on loan. Not easy to find way due to FFP but Newcastle interest is genuine.","","https://pbs.twimg.com/media/F3m1we5X0AMOTsJ?format=jpg&name=small","37K","3.2K","950"
"2023-08-15T22:03:00.000Z","image","Man City and Jeremy Doku… it’s one to watch in the next days, as exclusively revealed two weeks ago. 🔵✨EXCLUSIVE: Manchester City now add Jeremy Doku to the list to replace Riyad Mahrez as new winger 🚨🔵 #MCFC

Alongside Michael Olise (who’s in both City and Chelsea lists), Doku is one of the priority names being considered by Man City.","","https://pbs.twimg.com/media/F2cTUB4WQAADIaZ?format=jpg&name=small","22K","1.6K","434"
"2023-08-15T21:38:56.000Z","image","Inter director Ausilio confirms issues on Samardzić deal: “Stories around about problems on Samardzić side are true, as media mentioned” 🔵⚫️⚠️

“We agreed deal with Udinese last week — but then on Samardzić side they changes many things”, told Sky.","","https://pbs.twimg.com/media/F3mljGsXwAIMoNM?format=jpg&name=small","12K","724","190"
"2023-08-15T21:22:25.000Z","image","AS Monaco have agreed €10m deal with Torino for Wilfried Singo as new right back — done and agreed 🚨⚪️🔴

Medical to be booked soon once the agreement on personal terms will be signed.

Singo won’t join Atalanta; done with Monaco.","","https://pbs.twimg.com/media/F3mgj2XWEAAmrdY?format=jpg&name=small","17K","1.2K","492"
"2023-08-15T21:12:58.000Z","image","Understand Merih Demiral just landed in Paris to undergo medical tests as new Al Ahli player on Wednesday 🟢🇹🇷🇸🇦

€18m package deal agreed yesterday with Atalanta, as revealed.

Here we go, confirmed.","","https://pbs.twimg.com/media/F3mfmlxXkAA5hM1?format=jpg&name=small","19K","1.3K","498"
"2023-08-15T17:17:06.000Z","image","Southampton director Jason Wilcox on Romeo Lavia: “We had an offer which we accepted from Liverpool but then Chelsea came to the table” 🔵 #CFC

“We're currently in negotiations with Chelsea, I'm confident that something will get done in the next week or so”, via .","","https://pbs.twimg.com/media/F3lpnefW4AAov_b?format=jpg&name=small","38K","3.6K","1K"
"2023-08-15T16:37:50.000Z","image","Official, confirmed. Neymar Jr joins Al Hilal on $300m package record salary in two years, no option to extend 🚨🔵🇸🇦

Salary could go up to potential $400m total until 2025 based on add-ons & commercial deals.

Deal completed by his father Neymar Pai and super agent Pini Zahavi.","","https://pbs.twimg.com/media/F3lgoVeW4AAeDDm?format=jpg&name=small","183K","22K","4.4K"
"2023-08-15T16:02:36.000Z","image","Official, confirmed. Carlos Augusto joins Inter from Monza on €13m deal ⚫️🔵🇧🇷

Augusto replaces Robin Gosens who’s signing his contract as new Union Berlin player right now. 🇩🇪","","https://pbs.twimg.com/media/F3lYkPPW4AAbBWx?format=jpg&name=small","20K","1.2K","280"
"2023-08-15T15:54:25.000Z","image","Chelsea and Southampton closing in on Roméo Lavia move. Structure of deal is being discussed — how to activate the add-ons and also Saints ask for bigger part of the fee upfront 🔵🇧🇪 #CFC

Matter of short time to get final green light and proceed with medical.

Here we go, soon.","","https://pbs.twimg.com/media/F3lWsblWAAAfCqN?format=jpg&name=small","62K","7K","1.5K"
"2023-08-15T15:43:30.000Z","text","🇦🇷🇦🇷","","","910","13","31"
"2023-08-15T15:33:00.000Z","image","Brighton are in talks to sign Argentine left back Valentín Barco, negotiations are ongoing — concrete interest club sources confirm 🔵🇦🇷

Deal on, as  called.

Player’s keen on the move and talks will continue to get it done for 2004 born talented LB.","","https://pbs.twimg.com/media/F3lRyg9WIAA5WrR?format=jpg&name=small","40K","4.1K","1.5K"
"2023-08-15T15:04:30.000Z","image","Official, confirmed. Cesare Casadei had joined Leicester City on loan deal from Chelsea — back in June 🔵🦊🇮🇹

Enzo Maresca, key to make deal happen.","","https://pbs.twimg.com/media/F3lLREXagAIrxL5?format=jpg&name=small","35K","2.7K","440"
"2023-08-15T14:53:06.000Z","image","Al Hilal are insisting to sign Aleksandar Mitrović from Fulham. Negotiations are back on track since Saturday and also new proposal on the table 🔵🇸🇦🇷🇸

Al Hilal want Mitrović as centre striker and hope to get deal done this week.","","https://pbs.twimg.com/media/F3lIp8ybgAMGhoU?format=jpg&name=small","35K","2.9K","917"
"2023-08-15T14:36:05.000Z","image","Bayern want Stefan Ortega, Guardiola: “We don’t want to sell him and we don’t want to loan him. I’m sorry, but we want him for long time”. 🔵 #MCFC

“It always depends on three parties yes but we’d have to go back on market to find a replacement in two weeks… we want Ortega”.","","https://pbs.twimg.com/media/F3lEwrobEAAQdR_?format=jpg&name=small","28K","1.8K","376"
"2023-08-15T14:20:16.000Z","image","Pep Guardiola: “Kevin de Bruyne’s injury is serious one. He will be out for a few months”. 🚨🔵 #MCFC

“We have to decide in the next days on surgery but for sure we lose Kevin for some time”.","","https://pbs.twimg.com/media/F3lBJJiagAETjm-?format=jpg&name=small","88K","8.7K","2K"
"2023-08-15T13:08:20.000Z","image","Official, confirmed. David Raya joins Arsenal from Brentford 🔴⚪️🇪🇸 #AFC

Deal completed and sealed as expected.","","https://pbs.twimg.com/media/F3kwrfIXEAAu95f?format=jpg&name=small","45K","3.3K","913"
"2023-08-15T13:00:57.000Z","image","Understand FC Basel are set to sign Djordje Jovanović from Maccabi Tel Aviv with medical tests on Wednesday 🇨🇭

The Serbian forward scored 22 goals in 43 goals last season.","","https://pbs.twimg.com/media/F3ku_WKW8AAQ9mA?format=jpg&name=small","12K","658","314"
"2023-08-15T12:45:38.000Z","image","David Raya at Arsenal training ground — together with his agent. 🔴⚪️ #AFC","","https://pbs.twimg.com/media/F3kre7_XkAAiZam?format=jpg&name=small","42K","2.2K","522"
"2023-08-15T12:36:35.000Z","image","Excl: Lovro Majer to Wolfsburg, here we go! Deal completed with Rennes — it’s €30m fixed fee, €5m add-ons and also sell on clause 🚨🟢🇭🇷 #Wolfsburg

Sell-on worth 15% of future sale.

Medical booked and deal done, 2nd most expensive signing in Wolfsburg history.","","https://pbs.twimg.com/media/F3kpahqWwAItIuO?format=jpg&name=small","13K","1K","294"
"2023-08-15T12:34:42.000Z","image","🟢🐺🇭🇷 #WolfsburgEXCL: Wolfsburg on the verge of closing Lovro Majer deal with Rennes on fee in excess of €30m package 🚨🟢🇭🇷

Medical tests being scheduled as final details to discuss — then done deal.

It’d be 2nd most expensive signing in the history of the club after Julian Draxler.","","https://pbs.twimg.com/media/F3g5KEgWoAEuAg1?format=jpg&name=small","7.7K","390","162"
"2023-08-15T12:30:12.000Z","image","Kepa on his future: “I hope that with my performances Real Madrid will decide to keep me after the loan”. 🚨⚪️ #Real

“This club is legendary”.","","https://pbs.twimg.com/media/F3kn83aXsAA1uob?format=jpg&name=small","147K","11K","3.7K"
"2023-08-15T11:51:49.000Z","text","Al Hilal plan to announce Neymar Jr as new star signing later today. ⭐️🇧🇷🇸🇦

All documents have been signed on Monday between clubs and player.","","","48K","4.4K","1.2K"
"2023-08-15T11:51:00.000Z","text","Florentino Pérez: “Kepa had big offers on the table but he decided to join us — he only wanted Real Madrid”. ⚪️🤝🏻 #Real

Deal completed on loan from Chelsea, no buy option clause.","","","46K","2.6K","539"
"2023-08-15T11:37:51.000Z","text","No issues for David Raya to Arsenal, it’s all done and sealed — confirmed 🔴⚪️

It will be official later today. #AFC

All documents are signed and medical tests have been successfull. It was just matter of time to extend deal and leave on loan with buy clause.","","","27K","2.2K","610"
"2023-08-15T11:03:33.000Z","image","Renato Sanches and Leandro Paredes, both in Roma today in order to undergo medical tests as new AS Roma players. Deal completed. 🟡🔴 #ASRoma

Paredes joins on permanent move for €4m — Sanches on €1m loan with €15m buy clause, mandatory if he’s gonna play 60% of the games.","","https://pbs.twimg.com/media/F3kUHrzXQAAex62?format=jpg&name=360x360,https://pbs.twimg.com/media/F3kUHrwWgAE6mfE?format=jpg&name=360x360","59K","3.9K","610"
"2023-08-15T07:58:00.000Z","image","Brighton opening bid for Carlos Baleba was €17m plus €3m add-ons, not enough to convince Lille as French club want around €30m to make deal happen 🔵🇨🇲

Negotiations continue, Brighton consider Baleba the perfect replacement for Caicedo. There are two more names in the list.","","https://pbs.twimg.com/media/F3iRrtZXMAA1fhe?format=jpg&name=small","32K","2.7K","1.6K"
"2023-08-15T07:27:00.000Z","image","Nicolò Zaniolo will be in Birmingham on Wednesday to undergo medical tests as Aston Villa player 🟣🔵🇮🇹

Loan move from Galatasaray with buy option clause; could become mandatory under certain conditions.

Total potential package worth €30m plus add-ons.","","https://pbs.twimg.com/media/F3iRWw8XkAAXj1U?format=jpg&name=small","35K","2.2K","675"
"2023-08-15T07:01:00.000Z","image","Cesare Casadei will complete his move to Leicester on loan from Chelsea today. Documents are ready after deal agreed last week. 🔵🦊 #LCFC 

Enzo Maresca already made contact with Casadei as he's set to join the club. Here we go, confirmed.","","https://pbs.twimg.com/media/F3iQ-NcWAAAv5ZO?format=jpg&name=small","37K","2.8K","429"
"2023-08-15T06:32:00.000Z","image","Understand Manu Koné is finally back after injury. He's running, starting to train and back in 'Gladbach squad in the next days 🇫🇷

Liverpool, PSG and Juventus have previously explored Koné deal - one to watch in the final weeks of the window.","","https://pbs.twimg.com/media/F3iQKlIXUAAE9A4?format=jpg&name=small","25K","1.6K","467"
"2023-08-15T06:05:00.000Z","image","Charles de Ketelaere, set to undergo medical tests as new Atalanta player; documents have been approved with AC Milan for loan deal with buy option ⚫️🔵🇧🇪

De Ketelaere accepted last week, deal done and now set to be signed. Here we go, confirmed.","","https://pbs.twimg.com/media/F3iPzeHXcAAUsz5?format=jpg&name=small","15K","1K","266"
"2023-08-15T05:58:00.000Z","image","Portuguese coach Joao Sacramento, one of the options for New York Red Bulls next season. Nothing advanced yet but one of the names considered. There are also European clubs keen on Sacramento 🇵🇹

He had experiences at Lille, Roma, Tottenham, Monaco and now open to new chapter.","","https://pbs.twimg.com/media/F3iPvYKXIAArKGq?format=jpg&name=small","13K","780","226"
"2023-08-15T01:51:31.000Z","text","grazie Antonio, abbraccio!","","","45","6","4"
"2023-08-15T01:50:57.000Z","text","Grazie davvero. 💛💪🏻","","","37","3","9"
"2023-08-14T22:56:05.000Z","image","Chelsea and Southampton, in contact to close Romeo Lavia deal. £50m fee now discussed plus add-ons, Chelsea want to announce Lavia as new signing this week 🔵🇧🇪 #CFC

Personal terms agreed, deal could be done on Tuesday if talks proceed well.

🎥 More: ","","https://pbs.twimg.com/media/F3htna6XQAEn1Pf?format=jpg&name=small","53K","5.5K","1.4K"
"2023-08-14T22:22:19.000Z","image","Nicoló Zaniolo to Aston Villa, here we go! Verbal agreement in place on €27m total package add-ons included with Gala —  loan deal with buy option clause 🟣🔵

Understand medical will take place on Wednesday, if all goes to plan.

Personal terms agreed, Zaniolo wanted Villa.","","https://pbs.twimg.com/media/F3hl4ytXgAIBrBX?format=jpg&name=small","73K","6.7K","1.3K"
"2023-08-14T22:21:31.000Z","image","🟣🔵✅🇮🇹 #AVFCEXCL: Aston Villa submitted official bid for Nicoló Zaniolo 🚨🟣🔵 #AVFC

◉ €3m loan fee.
◉ Salary covered.
◉ €20m buy option clause.
◉ €7m add-ons up to potential €27m package in case Villa will buy Zaniolo.

…still waiting for Gala’s final answer, frustration growing.","","https://pbs.twimg.com/media/F3QtMPoXUAAf8Mn?format=jpg&name=small","13K","600","274"
"2023-08-14T21:52:50.000Z","image","Benjamin Pavard, showing how much he wants Manchester United move under Varane’s post… 🔴👀 #MUFC

Pavard, pushing with Bayern to make the deal happen.","","https://pbs.twimg.com/media/F3hfI5nXYAAi5EF?format=jpg&name=360x360,https://pbs.twimg.com/media/F3hfI50WoAAkKPC?format=jpg&name=360x360","96K","7.6K","1.4K"
