"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-07-18T18:07:51.000Z","image","Jordi Alba will be the next signing of Inter Miami as the agreement is being sealed — just waiting on final details then he’ll sign the contract as president Mas said, it’s imminent 👚🇪🇸🇺🇸

Here we go ✔️","","https://pbs.twimg.com/media/F1VottrWcAAXutT?format=jpg&name=small","116K","9.9K","1.6K"
"2023-07-18T17:42:43.000Z","image","Yunus Musah is not part of Valencia starting XI today. AC Milan, confident to get the deal done in the next days. 🇺🇸

Negotiations continue between clubs — it could be sealed soon after personal terms agreed.","","https://pbs.twimg.com/media/F1Vi9yTXgAEic9t?format=jpg&name=small","20K","1.3K","159"
"2023-07-18T17:09:02.000Z","image","Cucurella on Moisés Caicedo: “I think he wants to come here at Chelsea, I've read in the media lots of times”. 🔵 #CFC

“I have a good relationship with him, he is a good midfielder — and if he comes I think we have a top midfielder for a long time”.","","https://pbs.twimg.com/media/F1VbQIxXwAUy5OB?format=jpg&name=small","42K","2.4K","271"
"2023-07-18T16:53:51.000Z","image","Cucurella on his future: “For sure, I want to stay at Chelsea. No doubts”. 🔵🇪🇸

“Sometimes you need time to adapt”, said via .","","https://pbs.twimg.com/media/F1VXxtXXsAIPsv9?format=jpg&name=small","28K","1.5K","293"
"2023-07-18T16:43:38.000Z","image","Pochettino: “With Levi Colwill, we were talking. We had nice chat but it’s private what we talked but it is important that they know what we think”. 🔵

“The competition is going to be tough but they can earn the chance to be in the starting XI. They understood and all is clear”.","","https://pbs.twimg.com/media/F1VVTJOWIAATjL-?format=jpg&name=small","15K","992","118"
"2023-07-18T16:36:15.000Z","image","Pochettino on Moisés Caicedo: “All of our team are working very hard to get what we want”. 🔵🇪🇨

“I don't want to speak about specific names. Like us, many clubs are working to sign a player to improve their team”.","","https://pbs.twimg.com/media/F1VTv5nXwAMvNbI?format=jpg&name=small","27K","1.8K","160"
"2023-07-18T15:36:35.000Z","image","“Bayern is every footballer's dream. I'm really looking forward to everything that awaits me in Munich. For me it means a new beginning”. 🔴🇰🇷

Kim Min-jae ✖️ FC Bayern, 2028.","","https://pbs.twimg.com/media/F1VGFzzXsAIjfQw?format=jpg&name=small","29K","2K","373"
"2023-07-18T15:32:00.000Z","image","Official, confirmed. Kim Min-jae signs as new Bayern player on 5 year deal. 🔴✔️","","https://pbs.twimg.com/media/F1VFC1qWIAMkjKc?format=jpg&name=small","48K","3.6K","396"
"2023-07-18T15:28:38.000Z","image","Allan Saint-Maximin has not travelled with Newcastle for the game tonight. 

Saudi clubs are interested but decision will be up to the player.

Meanwhile, Newcastle keep working on Harvey Barnes deal ⚪️⚫️ #NUFC","","https://pbs.twimg.com/media/F1VERk8WYAAJAQe?format=jpg&name=small","28K","1.9K","467"
"2023-07-18T15:26:48.000Z","text","✍🏻✍🏻","","","275","7","4"
"2023-07-18T15:03:22.000Z","image","Seko Fofana ✖️ Al Nassr. 🟡🔵✔️

Official, confirmed. 🇸🇦","","https://pbs.twimg.com/media/F1U-fSbakAUhaKu?format=jpg&name=360x360,https://pbs.twimg.com/media/F1U-fSXaAAIsPuv?format=jpg&name=360x360","43K","2.8K","559"
"2023-07-18T14:57:09.000Z","text","Official. Kim Min-jae says goodbye to Napoli fans and teammates with public statement as he signed with Bayern on five year deal. 🔴🇰🇷✔️","","","20K","1.2K","169"
"2023-07-18T14:50:30.000Z","image","Unexpected news of the day — as Jonny Evans has signed a short-term deal with Manchester United. 🔴✍🏻 #MUFC

This will enable Evans to take part in upcoming pre-season games.","","https://pbs.twimg.com/media/F1U7iZZacAUEz6w?format=jpg&name=small","126K","14K","3.5K"
"2023-07-18T14:23:10.000Z","text","✅✌🏻","","","2.8K","110","70"
"2023-07-18T14:19:35.000Z","text","thanks brother! 🤍🤜🏻🤛🏻","","","18K","607","208"
"2023-07-18T14:12:37.000Z","image","Chelsea position on Levi Colwill was the same during the last two months: not for sale. Not available for any other club. ⛔️

After Fofana injury, the message from Chelsea is exactly the same and even stronger. He’s 100% staying. 🔵

New deal will be offered/discussed again.","","https://pbs.twimg.com/media/F1Uy4DaaEAMqE0S?format=jpg&name=small","27K","2.1K","308"
"2023-07-18T13:57:24.000Z","text","✅","","","813","20","25"
"2023-07-18T13:53:11.000Z","image","BREAKING: Chelsea defender Wesley Fofana broke his ACL. 🚨🔵 #CFC

Fofana has undergone anterior cruciate ligament reconstruction surgery.

“Wesley will now begin his recovery and work with the club's medical department at Cobham during his rehabilitation phase”, club reports.","","https://pbs.twimg.com/media/F1UubFcaAAMOIp1?format=jpg&name=small","64K","8.2K","3.2K"
"2023-07-18T13:42:35.000Z","image","Chelsea will explore the centre backs market in the next days/weeks after Wesley Fofana’s injury, only acting if they find the right option. 🚨🔵

#CFC will look into it after improving the bid for Moisés Caicedo.

No changes on Chelsea stance about Levi Colwill. Not for sale.","","https://pbs.twimg.com/media/F1Ur_wtaUAA16Dh?format=jpg&name=small","28K","3.2K","1.4K"
"2023-07-18T13:22:17.000Z","image","Xavi Simons to RB Leipzig, here we go! Agreement completed on loan from PSG valid until June 2024. ⚪️🔴🇳🇱

Medical within next 24 hours then time to sign the contract.

NO buy option clause, as always said — back to PSG next summer.

Xavi and his agent, already in Leipzig.","","https://pbs.twimg.com/media/F1UnWctWcAIdHSA?format=jpg&name=small","73K","5.4K","668"
"2023-07-18T12:43:09.000Z","image","RCD Mallorca have submitted their 2nd bid to Valladolid for Cyle Larin and are pushing heavily to sign the Canadian striker. 🔴🇨🇦

Told second bid is above €6m plus add ons. Valladolid activated his buy option from Brugge for just €1.5m.","","https://pbs.twimg.com/media/F1UeZRtWYAEv1zk?format=jpg&name=small","10K","692","102"
"2023-07-18T12:39:41.000Z","text","great call Matt! 👌🏻👌🏻✔️✔️","","","208","3","5"
"2023-07-18T12:38:54.000Z","image","Juventus director Giuntoli on Pogba’s future: “He is returning from a troubled year, but Paul has great desire and we are waiting for him”. ⚪️⚫️🇫🇷

“We're counting on him to drag the boys along, he’s crucial for us”.","","https://pbs.twimg.com/media/F1Uda_TWYAI2XJ0?format=jpg&name=small","20K","1K","149"
"2023-07-18T12:34:48.000Z","text","👌🏻","","","4.9K","154","77"
"2023-07-18T12:34:39.000Z","image","Besiktas are set to sign Brazilian CB Lyanco from Southampton, here we go! Deal agreed between all parties ⚪️⚫️🦅 #Besiktas

Understand Lyanco will sign contract valid until June 2027 — he will fly to Turkey tomorrow, Wednesday.","","https://pbs.twimg.com/media/F1Ucc4aWIAE2XjC?format=jpg&name=small","26K","1.9K","570"
"2023-07-18T12:24:39.000Z","image","Kim Min-jae has just arrived at Bayern training ground — he’s set to be unveiled as new Bayern signing. 🔴🇰🇷

Release clause triggered 10 days ago, medical done in Korea and contract also signed.

Here we go, confirmed. ✔️

📸 ","","https://pbs.twimg.com/media/F1UaKZ1WAAIHukR?format=jpg&name=small","31K","2.1K","254"
"2023-07-18T12:12:51.000Z","image","Juventus director Giuntoli: “Vlahović? It’s not a secret that we have to clarify our balance/accounts — so we have to consider huge proposals”. ⚪️⚫️🇷🇸

“It’s important to clarify that we trust Dušan and he’s part of our project”.","","https://pbs.twimg.com/media/F1UXddVWYAMjCnI?format=jpg&name=small","15K","884","117"
"2023-07-18T12:03:37.000Z","text","Thanks amigo!","","","88","7","4"
"2023-07-18T12:03:21.000Z","image","Understand André Onana will travel to Manchester later today, plan confirmed! Understand he will land in England around 7pm UK time. 🚨🔴✈️ #MUFC

◉ Medical/contract signing between Wednesday and Tuesday.

◉ Contract until 2028 plus option +1.

◉ €51m fee plus €4m add ons.","","https://pbs.twimg.com/media/F1UVSj0WcAE45LZ?format=jpg&name=small","82K","8.4K","1K"
"2023-07-18T11:58:02.000Z","image","⚪️🔴🏁 #RBLeipzigEXCL: Xavi Simons is already attracting interest from many clubs over possible loan move from PSG… RB Leipzig are pushing, they’re favourites. ⚪️🔴✨

It will only happen if PSG let him leave on loan — keeping Mbappé & Neymar.

❗️ Understand decision will be made by Tuesday.","","https://pbs.twimg.com/media/F1Jyuc6XoAIgUL2?format=jpg&name=small","8.6K","494","93"
"2023-07-18T11:57:22.000Z","text","No negotiations between Spurs and Xavi Simons as far as I’m aware. I said Leipzig 2 days ago and I keep saying: he goes to Leipzig. 👌🏻","","","47","3","9"
"2023-07-18T11:45:43.000Z","image","Alex Telles doesn’t join Al Nassr on free transfer. Told Manchester United will get a fee for Brazilian LB 🟡🔵 #MUFC

More clarity on the exact number after documents check today.

Exclusive news confirmed, Telles will go to Saudi league ⤵️🇸🇦EXCL: Al Nassr are closing in on deal to sign Alex Telles from Man United, here we go soon! 🚨🟡🔵🇸🇦

There’s verbal agreement now in place between the two clubs, waiting for the documents/check details.

Al Nassr want both Seko Fofana and Telles to join in the next days.","","https://pbs.twimg.com/media/F1T1DpSWIAEqWBO?format=jpg&name=small","19K","1.9K","381"
"2023-07-18T11:28:15.000Z","image","Inter fans Curva Nord statement: “Never see each other again, Lukaku”. 🚨⚫️🔵

“You have betrayed all of us. We always defended you in difficult moments, now you give us a stab”.

You are selling yourself to the highest bidder after kissing our badge”.

“You’re not a real man”.","","https://pbs.twimg.com/media/F1UNQNvXsAQzjqJ?format=jpg&name=small","117K","12K","3.4K"
"2023-07-18T09:42:32.000Z","image","EXCL: Al Nassr are closing in on deal to sign Alex Telles from Man United, here we go soon! 🚨🟡🔵🇸🇦

There’s verbal agreement now in place between the two clubs, waiting for the documents/check details.

Al Nassr want both Seko Fofana and Telles to join in the next days.","","https://pbs.twimg.com/media/F1T1DpSWIAEqWBO?format=jpg&name=small","74K","8.3K","2.1K"
"2023-07-18T09:37:47.000Z","image","Bayern will appoint Christoph Freund as new director starting from September, as revealed by BILD/SkyDE. 🔴🇩🇪

Freund was close to getting Chelsea job last year then deal collapsed. He’s now set to sign as new Bayern director.","","https://pbs.twimg.com/media/F1TySYLXsAE5Gxe?format=jpg&name=small","15K","937","128"
"2023-07-18T08:56:01.000Z","image","€15m fee up to €20m potential, final package to PSG. 25% sell on clause.

El Chadaille Bitshiabu ✖️ RB Leipzig, exclusive story now official.Excl: RB Leipzig are closing in on deal to sign El Chadaille Bitshiabu from PSG, talks are advancing to final stages for the talented French CB ⚪️🔴🇫🇷

Deal almost done, waiting to clarify the final details.","","https://pbs.twimg.com/media/F1TqF-tWwAEJtgx?format=jpg&name=small,https://pbs.twimg.com/media/F03oTD4XoAEfu1g?format=jpg&name=240x240","11K","711","112"
"2023-07-18T08:37:53.000Z","image","Not only Lamine Yamal. Barcelona will also complete the agreement to extend the contract of Alejandro Balde in the next days. 🔵🔴 #FCB

◉ Balde will sign new deal valid until June 2028, five year contract.

◉ Lamine Yamal will sign new deal valid until June 2026, three year.","","https://pbs.twimg.com/media/F1TmQtPWIAAjBbN?format=jpg&name=small","29K","1.7K","187"
"2023-07-18T08:25:20.000Z","text","Manchester United expect André Onana to travel to UK by tonight — medical and contract signing between Wednesday & Thursday. 🔴🛩️ #MUFC

Plan to be confirmed later. More to follow.

👋🏻 Onana left Inter training ground 30 mins ago after saying goodbye.","","","52K","5.8K","439"
"2023-07-18T08:24:13.000Z","image","Nathan Redmond will travel to Burnley in order to undergo medical and sign the contract — he’ll be with his agents Areté. 🟣✈️

Redmond joins as free agent after many offers from Europe and Saudi, project & opportunity to work with Kompany were key to Burnley landing the winger.","","https://pbs.twimg.com/media/F1TjIj9XsAEeEyU?format=jpg&name=small","12K","800","79"
"2023-07-18T08:20:27.000Z","image","Official: Jonathan Bamba joins Celta Vigo on three year deal as free agent 🔵

He’s gonna play under Rafa Benitez in Celta’s project.","","https://pbs.twimg.com/media/F1TiRU9WAAANFZn?format=jpg&name=small","13K","954","123"
"2023-07-18T08:00:02.000Z","image","Understand Al Ahli submitted first bid for Riyad Mahrez on Monday night. £18m plus £5m add ons proposal has been rejected by Manchester City. 🚨🔵🇸🇦

City asked for £30m as correct fee to seal the deal.

Al Ahli, increasingly confident to get it done soon.","","https://pbs.twimg.com/media/F1RstRrWAAQG666?format=jpg&name=small","42K","3.2K","718"
"2023-07-18T07:26:00.000Z","image","Al Ettifaq and Liverpool are still discussing about fee for Jordan Henderson deal. Negotiations ongoing. 🔴🇸🇦

No chance for free transfer as initially requested by Al Ettifaq. But talks are now ongoing in order to find compromise between all the parties.","","https://pbs.twimg.com/media/F1RriOZX0AIbZgF?format=jpg&name=small","21K","1.6K","269"
"2023-07-18T07:01:00.000Z","image","Olympique Marseille and Chelsea will discuss about Pierre Aubameyang this week. Talks scheduled in order to reach an agreement and let Pierre join OM. 🔵🇬🇦

Personal terms agreed on three year deal.","","https://pbs.twimg.com/media/F1RrFwYX0AEITA6?format=jpg&name=small","25K","2.1K","206"
"2023-07-18T06:26:00.000Z","image","Ethan Ampadu's medical tests as new Leeds United player have been booked. He'll sign today in order to complete £7m move from Chelsea. ⚪️🏴󠁧󠁢󠁷󠁬󠁳󠁿

Personal terms also agreed; Chelsea will have sell on clause.","","https://pbs.twimg.com/media/F1Rqk1aX0AUA1dH?format=jpg&name=small","17K","1.2K","130"
"2023-07-18T06:03:00.000Z","image","Juan Cuadrado will undergo medical tests as new Inter player today. He's joining the club on a one-year deal; NO option for further season. ⚫️🔵

Cuadrado has rejected €8m salary per season proposal from Saudi as he wanted Inter move.","","https://pbs.twimg.com/media/F1Rp63kXwAAm8NR?format=jpg&name=small","20K","1.4K","192"
"2023-07-17T22:22:26.000Z","image","🚨Cristiano Ronaldo: "Saudi league is better than MLS". 

"I'm 100% sure I won't return to any European club. I opened the way to Saudi league... and now all the players are coming here". 🇸🇦","","https://pbs.twimg.com/media/F1RZZFbX0AMG2X0?format=jpg&name=small","226K","31K","11K"
"2023-07-17T22:21:59.000Z","image","Again, for Man United fans asking: NO chance for Onana to travel overnight.

Expectation is for medical tests then contract signing between Wednesday and Thursday. 🔴 #MUFCUnderstand André Onana will not fly today to Manchester despite reports — he’s still in Milano with his camp 🔴🇨🇲

No announcement today — waiting to travel to England later this week for the medical tests.

Man Utd, busy preparing documents on player and contract side.","","https://pbs.twimg.com/media/F1QkrLAWAAAxmhd?format=jpg&name=small","22K","1.7K","317"
"2023-07-17T22:16:38.000Z","image","🚨⛔️ Cristiano Ronaldo: "I won't return to European football, the door is completely closed".

"I'm 38 years old, also European football has lost lot of quality... only valid one is Premier League, they're way ahead of all the other leagues".","","https://pbs.twimg.com/media/F1RYEP0WYAUTTCs?format=jpg&name=small","209K","20K","4.5K"
"2023-07-17T22:09:49.000Z","text","NOT flying tonight. 100%.","","","281","14","16"
"2023-07-17T22:09:08.000Z","text","Not today/tonight my friend. 100%. Travel not scheduled yet, could be Tuesday afternoon or maybe later… depending on United. Tonight he’s still in Milano. 👌🏻

But don’t worry really, these are small details. Onana will play for United.","","","171","12","11"
"2023-07-17T21:47:53.000Z","image","“I had to stop, I needed to clarify and put some order in my mind… now I’m ready to return. I miss football”. ✨🇪🇸

Isco announces he’s ready to return by speaking to .

…he’s still available as free agent.","","https://pbs.twimg.com/media/F1RRfU-WcAI2mMi?format=jpg&name=small","54K","3.1K","802"
"2023-07-17T21:20:07.000Z","video","AC Milan new signing Tijani Reijnders has just landed in Milano. 🔴⚫️🇳🇱

Medical tests on Tuesday morning then contract to be signed & club statement. 

Here we go, confirmed. ✔️

🎥 ","blob:https://twitter.com/c7b77d93-5f3f-4e26-8be1-d1f0bbfa7688","","18K","1.1K","108"
"2023-07-17T21:10:03.000Z","image","Olympique Marseille and Pierre Emerick Aubameyang have reached agreement on three year contract — until 2026 🔵

Aubameyang, open to join OM — that’s why Marseille are optimistic, confident to get it done.

Negotiations with Chelsea, not expected to be complicated. #OM #TeamOM","","https://pbs.twimg.com/media/F1RI1A0WAAEFa1A?format=jpg&name=small","58K","6.9K","854"
"2023-07-17T20:42:26.000Z","image","Spartak Moscow are pushing to sign Brazilian LB Rogerio on permanent deal from Sassuolo. Talks ongoing. 🔴🇧🇷

Rogerio, keen on the move — Sassuolo still hope to keep the player at the club.","","https://pbs.twimg.com/media/F1RCghdWIAA47t_?format=jpg&name=small","12K","713","98"
"2023-07-17T19:46:01.000Z","text","👀👀","","","2.9K","126","150"
"2023-07-17T19:29:53.000Z","image","Seko Fofana to Al Nassr, done deal and here we go! 🟡🔵✔️

Understand Seko completed first part of medical tests today in Portugal as new Al Nassr player.

RC Lens will receive around €25/30m.

🆕 Cristiano Ronaldo, Brozović, Ospina, Talisca… and now Seko Fofana to Al Nassr.","","https://pbs.twimg.com/media/F1Qx505XwAAXBJS?format=jpg&name=small","47K","4.2K","890"
"2023-07-17T19:29:21.000Z","image","🟡🔵✅🇸🇦 #AlNassrAl Nassr are closing in on Seko Fofana deal — final details being sorted on the clubs side before sealing the agreement as player already accepted 🚨🟡🔵🇸🇦

Fofana’s set to join Cristiano Ronaldo, Marcelo Brozović, Anderson Talisca.

Here we go soon ⏳","","https://pbs.twimg.com/media/F1PagBGWwAAeXWF?format=jpg&name=small","15K","1.2K","354"
"2023-07-17T17:29:55.000Z","image","Wesley Fofana has not travelled with Chelsea squad to USA due to a knee injury which is being assessed. 🚨🔵","","https://pbs.twimg.com/media/F1QWcWTX0AAfaYL?format=jpg&name=small","39K","3.1K","1.2K"
"2023-07-17T16:32:29.000Z","image","El Chadaille Bitshiabu, new RB Leipzig player on permanent deal from PSG. ✔️","","https://pbs.twimg.com/media/F1QJTMFWAAcy3N3?format=jpg&name=small","13K","726","130"
"2023-07-17T16:31:31.000Z","image","Corinthians winger Roger Guedes is now attracting concrete interest from Saudi — as Al Nassr are pushing and also Al Hilal are informed. 🇸🇦🇧🇷

Soon will be time to make decisions for Guedes and the club.","","https://pbs.twimg.com/media/F1QJFLPWwAEeXch?format=jpg&name=small","43K","4.9K","2.3K"
"2023-07-17T16:18:25.000Z","image","Newcastle and Man United remain in talks for Axel Disasi deal, as reported two weeks ago. ⤵️🇫🇷Newcastle and Manchester United are both exploring Disasi deal, no bids yet 🇫🇷

Newcastle approached player side this week, expected to make contact with Monaco.

Ten Hag approved Disasi — talks for weeks on player side but still waiting for approach with Monaco.

More to follow.","","https://pbs.twimg.com/media/F0mzKtuXoAEMTdj?format=jpg&name=small","14K","1.2K","212"
"2023-07-17T16:02:46.000Z","image","Milos Kerkez to Bournemouth, here we go! Agreement reached and hijack now completed after news revealed 24h ago — done deal 🚨🔴🍒 #AFCB

Kerkez agreed personal terms yesterday and clubs agreed with AZ green light.

Medical being booked this week for Hungarian LB. Huge signing.","","https://pbs.twimg.com/media/F1QCf5lXoAEd--s?format=jpg&name=small","20K","1.9K","375"
"2023-07-17T15:53:29.000Z","image","Arteta on more signings for Arsenal: “We will be alert. There's a lot of time still in the market”. 🔴⚪️

"We'll have to see how things develop in the next couple of weeks. There's still time to do things - for exits as well”.","","https://pbs.twimg.com/media/F1QAXv5XoAAPfpn?format=jpg&name=small","28K","1.9K","253"
"2023-07-17T15:48:05.000Z","text","gracias amigo! ✔️✔️","","","75","10","2"
"2023-07-17T15:44:13.000Z","video","Arteta on Balogun: “Now we’ve to think what is best to do. We want to see him, we want to experience him in the next few games”. 🔴⚪️ #AFC

🎥 ","blob:https://twitter.com/37ee35fe-2551-46ba-87bb-be1f8ff6d910","https://pbs.twimg.com/media/F1P6ljsXgAIA0In.jpg","17K","1K","151"
"2023-07-17T15:24:39.000Z","image","The agreement between Brighton and Brazilian defender Igor is on a four year deal — contract until 2027. 🔵🇧🇷

Fiorentina and Brighton are in talks over fee then deal could be done.","","https://pbs.twimg.com/media/F1P5v-OWYAAGR6V?format=jpg&name=small","17K","1.1K","184"
"2023-07-17T14:58:15.000Z","image","Manchester United have Sofyan Amrabat included into their defensive midfielder list, but nothing imminent and no bid has been sent. 🔴🇲🇦 #MUFC

Man Utd next priority is new striker with Højlund talks on.

New midfielder depends on outgoings [especially on Fred and Van de Beek].","","https://pbs.twimg.com/media/F1PzhJRWcAAuzqT?format=jpg&name=small","64K","5.9K","756"
"2023-07-17T14:39:11.000Z","image","Understand Asmir Begović completed medical tests as new QPR player today.

Done deal on one year contract, here we go confirmed as revealed last week. ✔️Excl: QPR are closing in on deal to sign Asmir Begović as new goalkeeper on a short term contract valid until next June 🔵 #QPR

Luton Town move won’t happen despite interest — QPR, on it.","","https://pbs.twimg.com/media/F0yntErWAAY2xF0?format=jpg&name=small","9.5K","633","88"
"2023-07-17T14:27:14.000Z","image","Understand Bruno Fernandes rejected more than two approaches from Saudi one month ago. 🔴🇵🇹

It’s only Manchester United for Bruno who’s expected to become the next permanent captain. 👀©️","","https://pbs.twimg.com/media/F1PsoZxWwAAwoqk?format=jpg&name=small","118K","10K","1.7K"
"2023-07-17T12:37:45.000Z","image","EXCL: Sevilla defender Karim Rekik is on the verge of joining Saudi side Al Ettifaq, managed by Steven Gerrard. 🚨🇸🇦🇳🇱

Agreement almost done between the two clubs, waiting for formal steps and some final details to be agreed on the personal terms.

Medical already booked.","","https://pbs.twimg.com/media/F1PTkcgWYAIm0tb?format=jpg&name=small","17K","1.4K","211"
"2023-07-17T12:16:53.000Z","image","Tuesday is the day for Xavi Simons final announcement, as expected ⚪️🔴🇳🇱

RB Leipzig remain favourites to sign him as agreement was revealed yesterday — waiting for PSG green light.Xavi Simons — announcement of next move could be tomorrow. Leizpig remain favourites to sign Xavi on loan from PSG with no buy option. ✨🇳🇱

All parties are waiting for the final green light, depending on PSG guarantees on game time… and player side.","","https://pbs.twimg.com/media/F1OjHORWIAg0DuK?format=jpg&name=small","11K","845","120"
"2023-07-17T12:14:14.000Z","image","Tomorrow 👌🏻Xavi Simons — announcement of next move could be tomorrow. Leizpig remain favourites to sign Xavi on loan from PSG with no buy option. ✨🇳🇱

All parties are waiting for the final green light, depending on PSG guarantees on game time… and player side.","","https://pbs.twimg.com/media/F1OjHORWIAg0DuK?format=jpg&name=small","640","19","15"
"2023-07-17T11:58:56.000Z","image","Willian signs with Fulham, one year deal agreed — here we go! ⚪️⚫️🇧🇷

Exclusive story confirmed. ✍🏻✔️EXCLUSIVE: Willian decides to return to Fulham, agreement reached! 🚨⚪️⚫️

Deal expected to be signed later today after medical tests — if all goes to plan.

Despite bids from Nottingham Forest and Saudi, Willian is now expected to sign new deal at Fulham.

Here we go soon ⏳","","https://pbs.twimg.com/media/F1OY_gEWYAAGwH3?format=jpg&name=small","14K","1K","150"
"2023-07-17T11:49:35.000Z","image","Fiorentina are closing in on Arthur Melo deal for loan until June 2024 — option to buy clause included around €20m 🟣🇧🇷

Juventus will pay part of the salary, as exclusively revealed ⤵️EXCL: Fiorentina are interested in Arthur Melo as new midfielder. He’s in the list as possible idea. 🟣🇧🇷

Arthur will leave Juventus as he’s out of the project.

There are several clubs interested.","","https://pbs.twimg.com/media/F08grczWwAYVZAN?format=jpg&name=small","12K","1K","142"
"2023-07-17T11:10:57.000Z","image","Victor Osimhen agent Roberto Calenda: “Reports of my plan to explore all the options now and then not signing new contract at Napoli are completely fake”. 🔵🇳🇬

Napoli offered new long term deal to Osimhen, waiting for his final decision.","","https://pbs.twimg.com/media/F1O_fzEX0AAfQfC?format=jpg&name=small","24K","1.5K","238"
"2023-07-17T10:28:40.000Z","image","Son confirms he’s not moving to Saudi this summer: “If I wanted to be there I wouldn't be here now!”. ⚪️🇰🇷

“Last season I suffered. Last season was not the Sonny I know”.

“I want to show people the Sonny they know this season at Spurs”, he said via .","","https://pbs.twimg.com/media/F1O2BubXwAYmc2M?format=jpg&name=small","39K","2.2K","384"
"2023-07-17T10:16:57.000Z","image","AC Milan are now planning to advance in talks with Valencia for Yunus Musah — new round of negotiations soon. 🔴⚫️

USMNT midfielder has agreed personal terms with Milan weeks ago, he wants the move. 🇺🇸

Up to the clubs but Milan want Musah after Reijnders and Loftus-Cheek.","","https://pbs.twimg.com/media/F1OzWINWYAQr7rk?format=jpg&name=small","18K","1.4K","187"
"2023-07-17T09:47:03.000Z","image","Ilkay Gündogan ✖️ FC Barcelona 🔵🔴","","https://pbs.twimg.com/media/F1Osf-UWYAALVd6?format=jpg&name=small","95K","4K","391"
"2023-07-17T09:37:26.000Z","image","Excl: it has been agreed that talented goalkeeper Arthur Okonkwo (21) can leave Arsenal on a permanent deal this summer. 🚨🔴⚪️ #AFC

His contract expires next summer - after Sturm Graz loan last season Okonkwo is now subject of interest from clubs in England and across Europe.","","https://pbs.twimg.com/media/F1OqTeIXoAABJx8?format=jpg&name=small","19K","1.7K","243"
"2023-07-17T07:41:00.000Z","image","André Onana deal has been agreed yesterday night as Manchester United will now start to prepare contracts and paperwork; then book medical tests. 🔴🇨🇲

Onana will sign until June 2028 plus option until 2029.

Expectation is for official announcement later this week, not today.","","https://pbs.twimg.com/media/F1MvyCcWYAAG3m4?format=jpg&name=small","53K","5.4K","599"
"2023-07-17T07:10:00.000Z","image","Bournemouth are confident to close and seal Milos Kerkez deal today. The agreement is imminent with AZ, talks are progressing well. 🔴🍒 #AFCB 

Kerkez has already agreed terms and accepted the destination. Here we go soon.","","https://pbs.twimg.com/media/F1MvXBoWIAE5Bmc?format=jpg&name=small","12K","772","112"
"2023-07-17T06:49:00.000Z","image","Manchester United and Nottingham Forest will be in contact again this week to discuss Dean Henderson permanent deal. 🔴🌳 #NFFC 

This is part of Man United plan; let Henderson leave once Onana signs.

🇯🇵 Zion Suzuki, one of the options as new backup GK as called days ago.","","https://pbs.twimg.com/media/F1MumxdXgAA4Vwc?format=jpg&name=small","40K","3.5K","341"
"2023-07-17T06:30:00.000Z","image","Tijjani Reijnders will land in Milano later today. Medical booked on Tuesday then contract signing on the same day for the Dutch midfielder. 🔴⚫️ #ACMilan 

After Loftus-Cheek and Reijnders, Milan will contact Valencia again for Yunus Musah.","","https://pbs.twimg.com/media/F1MuWCOWIAICSvL?format=jpg&name=small","12K","836","103"
"2023-07-17T06:17:00.000Z","image","El Chadaille Bitshiabu will undergo medical tests in the next hours as new RB Leipzig player from PSG. ⚪️🔴

Contract agreed, permanent move will cost around €15m.","","https://pbs.twimg.com/media/F1Mtq-vWcAApnha?format=jpg&name=small","10K","606","91"
"2023-07-17T06:04:00.000Z","image","Inter are planning for Juan Cuadrado's medical tests on Tuesday. The agreement with Colombian right back is valid until June 2024. ⚫️🔵🇨🇴

Cuadrado wants to join Inter, he accepted immediately.","","https://pbs.twimg.com/media/F1MtTz_XoAACASj?format=jpg&name=small","22K","1.2K","183"
"2023-07-17T01:20:58.000Z","image","“I’m so happy to be here! I can’t wait to start training and competing. I’m here to compete, to win, to help the team as I always did”.

“I come here with the same desire as always. We will enjoy a lot”.

Leo Messi 👚🔟
#InterMiamiCF","","https://pbs.twimg.com/media/F1M4q48WIAEKpsz?format=jpg&name=small","48K","3.2K","380"
"2023-07-17T01:08:16.000Z","video","Lionel Messi ✖️Inter Miami 👚🔟

 🎥","blob:https://twitter.com/f0cd7867-f959-44a9-9161-8397e0f54816","https://pbs.twimg.com/ext_tw_video_thumb/1680744402682085378/pu/img/Tzbm0TCf-KIUj2Bj.jpg","64K","6.5K","598"
"2023-07-17T00:55:40.000Z","text","get ready — final decision very soon","","","38","1","3"
"2023-07-17T00:20:41.000Z","text","◉ Man Utd to push for Hojlund now.

◉ Chelsea set to improve bid for Moisés Caicedo this week.

◉ Eduardo Camavinga untouchable for Real Madrid, new deal to be discussed soon.

◉ Man Utd to explore new midfielder after sales; Amrabat, appreciated.

🎥","","","31K","3.1K","431"
"2023-07-17T00:01:55.000Z","image","Xavi Simons, convinced that RB Leipzig is the best option for his future if he has to leave PSG. ✨🇳🇱

He will communicate his decision on Monday — Leipzig are ready with loan deal with NO buy option.

Xavi would return to PSG in June 2024 to be part of long term project.","","https://pbs.twimg.com/media/F1Mmk1tWcAEwMsg?format=jpg&name=small","22K","1.3K","229"
"2023-07-16T22:09:23.000Z","text","next one has to be before Højlund deal my friend 🚿","","","50K","3.2K","828"
